variable,count,mean,std,min,max
GDP_Growth,22,-0.4040678405333327,2.4329648922916287,-4.8981279826795685,3.5602172629597577
Capital_Formation_lag1,22,-0.011464706492340791,0.12473576876111594,-0.19526313221252067,0.23731355584952452
Inflation_lag1,22,-0.022445701288128072,0.1931145344312699,-0.4121061556723542,0.31487820143122214
Exchange_Rate_lag1,22,0.03349991879327208,0.09933181640221954,-0.13344089682678462,0.3576797933573346
Government_Debt_lag1,22,0.0005563811872776729,0.16377054528699145,-0.21277001668681939,0.3240860236667471
Trade_Balance_lag1,22,-0.3576128042023698,2.8963400011936833,-3.7963771832372863,6.259996213670982
Reserves_lag1,22,0.015303928421967554,0.1716001652816986,-0.23721752817098363,0.4554150158692085
