variable,count,mean,std,min,max
GDP_Growth,22,-0.2538698867152807,3.0145429627300055,-7.369930620273141,5.814806801734966
Capital_Formation_lag1,22,-0.0028597659143755035,0.09509700344504522,-0.22463914751482061,0.17529071163957388
Inflation_lag1,22,0.04197437348088406,0.21871128380904356,-0.23664608690003552,0.7114621138152737
Exchange_Rate_lag1,22,0.01603442618478607,0.13270057742640556,-0.21730329899460354,0.23645152703603944
Government_Debt_lag1,22,-0.019106145470969945,0.19732495297528033,-0.4933424692725299,0.2511687442007169
Trade_Balance_lag1,22,0.8236734917292812,4.805670638410137,-5.393166290439623,11.653235631323618
Reserves_lag1,22,0.0005533634102783806,0.25239275521244886,-0.42148068667349037,0.5309685516802602
