,coint_1,coint_2,coint_3,coint_4,coint_5,coint_6
GDP_Growth,-1.112424421885651,16.410783577706766,0.23160205593640124,1.255511511089347,-6.271384073229285,-0.14022142041356375
Capital_Formation_lag1,-0.00784239865560344,-0.8959810948894646,0.0952194566970522,0.026191429575991465,0.07648173135173753,0.01251257393104159
Inflation_lag1,-0.01390027061741858,-0.5602727817442015,-1.2421839614016768,-0.5955551761287209,1.311649428027219,0.018143652916878437
Exchange_Rate_lag1,-0.08895105439212202,-0.3424689951927425,-0.17924697494426667,-0.39480467586721835,0.4252952944974222,0.02959760238109088
Government_Debt_lag1,-0.09500479340839287,-0.7461863918491705,0.38557599185259567,0.044631205468212774,-0.659024838406627,0.01859816801881121
Trade_Balance_lag1,0.4175980569112145,28.160857991010257,-8.22224401999894,-4.935809374220184,9.11516967106058,-0.2521546159588768
Reserves_lag1,-0.016855626857454165,1.1120702180108863,-0.45753799291992625,0.21774250389213137,-0.7347948075172811,0.0002271036673637835
