variable,horizon,shock,fevd
Capital_Formation_lag1,3,Capital_Formation_lag1,0.7509391034394837
Capital_Formation_lag1,3,Inflation_lag1,0.006987776210951806
Capital_Formation_lag1,3,Government_Debt_lag1,0.002524317260269515
Capital_Formation_lag1,3,Trade_Balance_lag1,0.19249734919189843
Capital_Formation_lag1,3,Exchange_Rate_lag1,0.011269536451107086
Capital_Formation_lag1,3,Reserves_lag1,0.0056451855466151555
Capital_Formation_lag1,4,GDP_Growth,0.031943769102364315
Capital_Formation_lag1,4,Capital_Formation_lag1,0.7481522976975657
Capital_Formation_lag1,4,Inflation_lag1,0.008817094674511795
Capital_Formation_lag1,4,Government_Debt_lag1,0.0025924798098825074
Capital_Formation_lag1,4,Trade_Balance_lag1,0.19163110357581822
Capital_Formation_lag1,4,Exchange_Rate_lag1,0.01124098949512074
Capital_Formation_lag1,4,Reserves_lag1,0.00562226564473652
Capital_Formation_lag1,5,GDP_Growth,0.03207659106386071
Capital_Formation_lag1,5,Capital_Formation_lag1,0.7459922585186298
Capital_Formation_lag1,5,Inflation_lag1,0.008887585007584612
Capital_Formation_lag1,5,Government_Debt_lag1,0.002584082390536453
Capital_Formation_lag1,5,Trade_Balance_lag1,0.19364184508622068
Capital_Formation_lag1,5,Exchange_Rate_lag1,0.011206631934324269
Capital_Formation_lag1,5,Reserves_lag1,0.005611005998843264
Capital_Formation_lag1,6,GDP_Growth,0.03204818210707246
Capital_Formation_lag1,6,Capital_Formation_lag1,0.7459339480977673
Capital_Formation_lag1,6,Inflation_lag1,0.008890549040622517
Capital_Formation_lag1,6,Government_Debt_lag1,0.0025837277330992454
Capital_Formation_lag1,6,Trade_Balance_lag1,0.19362764920314626
Capital_Formation_lag1,6,Exchange_Rate_lag1,0.011267210284386623
Capital_Formation_lag1,6,Reserves_lag1,0.005648733533905554
Capital_Formation_lag1,7,GDP_Growth,0.032173862001784286
Capital_Formation_lag1,7,Capital_Formation_lag1,0.7458098822467895
Capital_Formation_lag1,7,Inflation_lag1,0.00889481539997813
Capital_Formation_lag1,7,Government_Debt_lag1,0.0025829081879887245
Capital_Formation_lag1,7,Trade_Balance_lag1,0.1935347220643771
Capital_Formation_lag1,7,Exchange_Rate_lag1,0.011327680157470094
Capital_Formation_lag1,7,Reserves_lag1,0.0056761299416121505
Capital_Formation_lag1,8,GDP_Growth,0.03221116578434832
Capital_Formation_lag1,8,Capital_Formation_lag1,0.74567685044889
Capital_Formation_lag1,8,Inflation_lag1,0.008903887229131177
Capital_Formation_lag1,8,Government_Debt_lag1,0.002590958851758281
Capital_Formation_lag1,8,Trade_Balance_lag1,0.1935802734136256
Capital_Formation_lag1,8,Exchange_Rate_lag1,0.011353137584421665
Capital_Formation_lag1,8,Reserves_lag1,0.005683726687824902
Capital_Formation_lag1,9,GDP_Growth,0.03220949320407338
Capital_Formation_lag1,9,Capital_Formation_lag1,0.7456217630527177
Capital_Formation_lag1,9,Inflation_lag1,0.008943184753115877
Capital_Formation_lag1,9,Government_Debt_lag1,0.0025989988870580723
Capital_Formation_lag1,9,Trade_Balance_lag1,0.19357266166282308
Capital_Formation_lag1,9,Exchange_Rate_lag1,0.011367195585346443
Capital_Formation_lag1,9,Reserves_lag1,0.005686702854865509
Inflation_lag1,0,GDP_Growth,0.02842190118336788
Inflation_lag1,0,Capital_Formation_lag1,0.06575097450898941
Inflation_lag1,0,Inflation_lag1,0.9058271243076429
Inflation_lag1,0,Government_Debt_lag1,0.0
Inflation_lag1,0,Trade_Balance_lag1,0.0
Inflation_lag1,0,Exchange_Rate_lag1,0.0
Inflation_lag1,0,Reserves_lag1,0.0
Inflation_lag1,1,GDP_Growth,0.0978594861015643
Inflation_lag1,1,Capital_Formation_lag1,0.1980703511987848
Inflation_lag1,1,Inflation_lag1,0.6389428134225195
Inflation_lag1,1,Government_Debt_lag1,0.026782950732321318
Inflation_lag1,1,Trade_Balance_lag1,0.008979643955702764
