variable,count,mean,std,min,max
GDP_Growth,21,0.25200105040914744,2.681897179963789,-4.413366905423272,5.470086644636326
Capital_Formation_lag1,21,0.016275448004100575,0.31980042331909186,-0.666112377305883,0.6766955188672807
Inflation_lag1,21,0.24963165226651152,0.5850121823022286,-0.5365739892617154,2.015361317145743
Exchange_Rate_lag1,21,0.04700956936940072,0.08742887102028771,-0.08652953175551392,0.2962930687010825
Government_Debt_lag1,21,-0.024125071997040587,0.15031835022169796,-0.24673880726062425,0.31116301623040865
Trade_Balance_lag1,21,-0.4505978892524577,2.601418999651497,-6.71008276011982,4.014018694330319
Reserves_lag1,21,0.1503593973452112,0.48440289024643884,-0.4589105763668426,1.2159997648783394
