Trace Statistic,Critical Value 95%
289.5307653534627,125.6185
175.3439922585609,95.7542
114.1408475398186,69.8189
63.848041803551126,47.8545
29.33097367010408,29.7961
10.217292495662546,15.4943
0.1461322248547589,3.8415
