Y,T,Inflation,Government_Debt,Trade_Balance,Exchange_Rate,Reserves,C_DRC,C_France,C_Germany,C_Ghana,C_Morocco,C_Nigeria
-0.4946714143886884,-0.0492923110905416,-0.684744082066784,0.4709483479112749,-0.0424976952968315,-1.1165291803172162,0.6410508359658175,0,1,0,0,0,0
-0.2432330607955546,-0.0370938839541034,-0.8064475920774035,0.5033105180603671,-0.120681424644739,-1.1165858254246104,0.5285445495793692,0,1,0,0,0,0
-0.3616041454307918,0.0586657973391768,-0.8052770716399097,0.4337196079601496,-0.0934713100224974,-1.1200380063303024,0.8320904112895631,0,1,0,0,0,0
-0.9550627887149048,0.1116683051691798,-0.8936660312490653,0.4357320403775776,-0.1580499820592841,-1.1528601628402753,0.8782193307333727,0,1,0,0,0,0
-1.755871232624174,0.0414429538946002,-0.4976050648882392,0.5427142353985704,-0.2659834367275092,-1.1745627122724396,0.6667802129039423,0,1,0,0,0,0
-0.5334159003302447,-0.2413009533500663,-1.6212275434045034,0.8520899886102007,-0.2393175243977124,-1.159450620200694,0.6132394726338285,0,1,0,0,0,0
-0.3618713487821129,-0.1795314313511367,-0.8515543121859442,0.8955836906264347,-0.2536481847654263,-1.140410778678683,0.7696003020998314,0,1,0,0,0,0
-0.966819736173032,-0.076893914125638,-0.697004533068686,0.9426173726629818,-0.2951889597553818,-1.1586899233045045,0.5788341815968674,0,1,0,0,0,0
-0.7813806103562044,-0.2829526402248576,-0.7152091294966628,0.9978908989639812,-0.5228541747920359,-1.128654028486209,0.666161975951212,0,1,0,0,0,0
-0.7533242584674913,-0.1569229914890129,-1.121836700094858,1.048114104296752,-0.2500201694824608,-1.1410892658049625,0.6065478535870861,0,1,0,0,0,0
-0.7624091724124079,-0.1555867967536259,-1.300090906480419,1.0759845396753998,-0.3051660017835371,-1.1411972937750323,0.6325445798593027,0,1,0,0,0,0
-0.8313476370532459,-0.1039553645057347,-1.628854766369992,1.089850122830357,-0.19850235246435,-1.0736649439139725,0.7722050730267344,0,1,0,0,0,0
