Country,GDP_Growth,Capital_Formation,Inflation,Exchange_Rate,Government_Debt,Trade_Balance,Reserves,Category,HTE
Angola,0.3876340516735092,0.9464057074775684,0.5709545874358996,0.6049953206001432,-0.0664307141790164,-1.8205879854782456,0.1800977447055431,Developing,0.03838655993247736
Angola,-0.0666116455723224,1.1092505657392375,0.6134712033228014,0.6601706788634675,-0.7271653291511848,1.285537299032707,0.3999947377269874,Developing,-0.02325025983795127
Angola,1.2453568094141678,1.16446747666798,0.5572284782955973,0.6683576107635129,-1.0836939276615252,1.751011659837187,0.5899208986288617,Developing,-0.02039454498310691
Angola,0.2780806776318674,1.127866191673305,0.3461667557962596,0.6744274819585243,-1.250989270220341,1.6107888691505678,0.6744354673502059,Developing,0.04760768038442794
Angola,0.2192959403412304,0.8015479379606049,0.225290349860525,0.6785296493230804,-0.8949543675367925,0.8452776444448379,0.6795008472679289,Developing,0.07325476640592668
Angola,-0.8227971298109715,0.2815846984325488,0.119541903525264,0.6853965562690938,-0.5954428909330179,-0.5529594456100839,0.5910195489206079,Developing,0.19192773815508257
Angola,-1.480117374060822,0.4233335375628778,0.2572714166579688,0.7603591721075235,-0.0010473594266483,-1.5548358660010195,0.5156425164753496,Developing,0.08697934874153489
Angola,-1.0632801459999413,0.3077334882742766,1.2194822893541764,0.87649541729562,0.4657806075528451,-0.6271523581467293,0.5090968100888773,Developing,-0.022549690142970938
Angola,-1.1835216540944262,0.856903694979899,1.1964917869646072,0.8816361774524473,0.3036754875369516,-0.2217216502753295,0.3255247027785941,Developing,-0.032020577228350625
Angola,-1.079312347079206,1.189906571471407,0.8563133526422284,1.039599503302412,0.8217506901571883,1.036474049857122,0.250955360964023,Developing,-0.04120047264592284
Angola,-1.9553118140502264,1.126261709231916,0.7447258199212309,1.1770414423821955,1.164337443431021,0.8449148429165412,0.2870427686709162,Developing,-0.030597221019072186
Angola,-0.4647446390407278,1.1840269013951792,0.9584468685004164,1.349725070897484,1.4305741092078703,0.0982692976822317,0.1849657163607066,Developing,-0.0030112984129164384
Angola,0.1017264657599562,1.6421392464812543,1.0765315034451246,1.382711262588827,0.6462297436134952,1.666297502979941,0.1747794654713047,Developing,-0.0347357695572943
Angola,-0.758401122142592,1.4587100866673253,0.9244563738701094,1.264410023900951,0.1782629668469155,1.3584604062203145,0.1461386910452016,Developing,-0.05818006225867714
Angola,0.1773450141838213,1.223275674037584,0.5662306329017284,1.413244733338804,0.5796908113829823,0.5521340095812217,0.1705665616577303,Developing,0.01931911205637295
"Congo, Dem. Rep.",-1.5869987145892532,-2.3696075298066925,3.5507504880816607,0.3148999979442026,1.6416556972670795,0.0467514806641209,-2.7948855413739566,Developing,-0.06628424193161826
"Congo, Dem. Rep.",-0.2381561971204542,-1.7850715713277354,3.2704654230793446,0.963886674842619,2.123969106707921,0.5512270057604802,-2.7948855413739566,Developing,-0.031897971203371615
"Congo, Dem. Rep.",0.7464881524977162,-1.540864462881478,1.062223982772563,1.157703463409255,1.6546953029218825,0.7306323615031265,-2.9175041591160946,Developing,-0.02329618227807398
"Congo, Dem. Rep.",1.0211731976557836,-0.8571941666282115,0.5173580169600748,1.2163719931007029,1.3667998767161698,0.8036842632332792,-2.745204446232405,Developing,0.01751294505895413
"Congo, Dem. Rep.",1.5827277607921606,-1.2661550455455466,-0.3420955043907969,1.211058122606691,1.967135088334436,0.2308732562746224,-2.1923522772481725,Developing,0.053880709363940814
"Congo, Dem. Rep.",0.3392702450843942,-2.9895962082090928,0.9314246646247268,1.275115091095923,1.3304938244232196,0.0404024539189312,-2.5292746068958167,Developing,-0.004084924060498072
"Congo, Dem. Rep.",1.2533729099538,-2.7932734202736054,0.5190700864241445,1.2706351804627092,1.2629231139637935,-0.0789592488906352,-2.4283011765188576,Developing,0.030789917647349847
"Congo, Dem. Rep.",0.9519675296636247,-2.079428977249431,0.7254695680982389,1.3075618728543716,0.8724316997513085,0.373817058423465,-2.3463863531635187,Developing,-0.004305333704880452
"Congo, Dem. Rep.",-0.8749017833185817,-3.546570858034109,0.7852322355769789,1.337222277499549,0.7758865650261926,-0.2523783794163883,-2.876659681483924,Developing,0.0014660241027444894
"Congo, Dem. Rep.",1.06980420759622,-3.1297870776983303,1.5545209381254066,1.4759750364394808,0.9956543839882962,-1.2125326240532204,-1.837556185120964,Developing,-0.035778692779978
"Congo, Dem. Rep.",1.0030033697659506,-0.8695637613873951,1.0004056952099043,1.518030063932502,-0.7684863298963625,-1.868744446336689,-1.497309332431702,Developing,0.020657905674977512
"Congo, Dem. Rep.",1.29051417578743,-0.6381143690752095,0.6387660837521844,1.5236075101633906,-0.903573740557036,-1.0197036117636016,-1.5205671021336713,Developing,0.06347798160714699
"Congo, Dem. Rep.",1.545693376299059,-2.233953266541546,-1.1799107406892644,1.5237150213131712,-1.160826346404388,-0.9010675120106282,-1.2821505634701609,Developing,-0.0048469051941763125
"Congo, Dem. Rep.",0.9252471945315168,-1.9204674366457697,-1.1713018708821132,1.5236379289737143,-1.24937942521889,-1.7554651111490145,-1.2584659441775226,Developing,0.0013304152935843731
"Congo, Dem. Rep.",0.6735416375870622,-0.8502837809709717,-1.0213303379117151,1.525938602261419,-1.324797293387603,-0.9543993366702216,-1.3063383206187007,Developing,0.02900074830985733
"Congo, Dem. Rep.",-0.920593556394486,-1.2185845415784415,-1.2230372459195913,1.5262458988823495,-1.137440414226752,-0.8089159238233034,-1.489173824044477,Developing,-0.014921168806803024
"Congo, Dem. Rep.",-0.0484418176824892,-2.304290800858422,-0.4911261181428034,1.558918214322412,-0.7075901928267784,-0.8417494621341414,-1.7603856703895064,Developing,0.08883258928214571
"Congo, Dem. Rep.",0.2633844933092082,-2.0619502056818084,1.3442869082547022,1.6980873469060949,-1.295340996908008,-0.7102339081266403,-1.6270225533832232,Developing,0.03595004395522721
"Congo, Dem. Rep.",0.1725353538600419,-2.1243564958524583,1.1804934336152952,1.7365248161722846,-1.5996641865212442,-0.7710031641163132,-1.5876620428069277,Developing,0.030824653906277658
"Congo, Dem. Rep.",-0.5793748767574701,-1.834669694009167,-0.2307123929930309,1.7423112408908596,-1.5926955545930108,-0.7171271371642749,-1.2557674422369531,Developing,0.11162866266106064
"Congo, Dem. Rep.",-0.5646786924348108,-1.9955244105835164,0.4229811041076666,1.785941332417584,-1.1789692298964798,-0.5242981248746561,-1.5347851556047842,Developing,0.12719136214966592
"Congo, Dem. Rep.",1.437743222365344,-1.2561343226718047,0.2429997706693837,1.8129485630657085,-1.1904771594598509,-0.3321947156416304,-0.92717169755654,Developing,0.14746823771607606
"Congo, Dem. Rep.",1.2448224027115256,-2.749468920931732,0.2661322070701277,1.8161978537655656,-1.337361252510186,-1.0672306119704502,-0.6045085809489196,Developing,0.11310684999548037
France,-0.5326142902762815,0.0608984847261897,-0.828099191732304,-1.0049127522323884,0.2822922713788425,0.06053793873939,0.6992630351342876,Developed,0.13472407614994888
France,-0.7266039233353837,0.0747540814270343,-0.8374640766083161,-0.9961466247761764,0.2738422330619158,0.128976819037252,0.5836556461419039,Developed,0.18010731855632137
France,-0.7602715456018394,-0.0540830540400857,-0.792219155799798,-1.0137228113731296,0.3245701848423035,0.0699707784751005,0.4839438596747247,Developed,0.1996285005202107
France,-0.3527864348371963,-0.0932013975781659,-0.7271224708587645,-1.0809092797721596,0.4327762402901574,0.0128295377683931,0.5067947193982199,Developed,0.10816713794764536
France,-0.4946714143886885,-0.0492923110905416,-0.684744082066784,-1.1165291803172164,0.4709483479112749,-0.0424976952968314,0.6410508359658165,Developed,0.03418995268336672
France,-0.2432330607955546,-0.0370938839541034,-0.8064475920774035,-1.1165858254246106,0.5033105180603671,-0.120681424644739,0.5285445495793683,Developed,0.015355352638836821
France,-0.3616041454307919,0.0586657973391768,-0.8052770716399097,-1.1200380063303024,0.4337196079601496,-0.0934713100224974,0.832090411289562,Developed,-0.17150020083356285
France,-0.9550627887149048,0.1116683051691798,-0.8936660312490653,-1.1528601628402753,0.4357320403775776,-0.1580499820592841,0.8782193307333717,Developed,-0.21617217762180382
France,-1.7558712326241743,0.0414429538946002,-0.4976050648882392,-1.1745627122724398,0.5427142353985704,-0.2659834367275092,0.6667802129039413,Developed,0.03245973214408971
France,-0.5334159003302448,-0.2413009533500663,-1.6212275434045034,-1.1594506202006942,0.8520899886102007,-0.2393175243977124,0.6132394726338275,Developed,-0.250475909041106
France,-0.3618713487821131,-0.1795314313511367,-0.8515543121859442,-1.1404107786786832,0.8955836906264347,-0.2536481847654263,0.7696003020998303,Developed,-0.16661750970930966
France,-0.9668197361730324,-0.076893914125638,-0.697004533068686,-1.1586899233045045,0.9426173726629818,-0.2951889597553818,0.5788341815968664,Developed,0.014183741326610565
France,-0.7813806103562047,-0.2829526402248576,-0.7152091294966628,-1.128654028486209,0.9978908989639812,-0.5228541747920359,0.666161975951211,Developed,-0.025399971763137165
France,-0.7533242584674915,-0.1569229914890129,-1.121836700094858,-1.1410892658049625,1.048114104296752,-0.2500201694824607,0.6065478535870851,Developed,-0.24530502594011463
France,-0.762409172412408,-0.1555867967536259,-1.300090906480419,-1.1411972937750323,1.0759845396753998,-0.3051660017835371,0.6325445798593017,Developed,-0.2850338860453065
France,-0.831347637053246,-0.1039553645057347,-1.628854766369992,-1.0736649439139727,1.089850122830357,-0.1985023524643499,0.7722050730267332,Developed,-0.3093062552040741
France,-0.4150448156950074,-0.1392803214454284,-1.476944440973436,-1.0727820505062424,1.110069414628979,-0.2353267075864502,0.8158432747640896,Developed,-0.3339648152372942
France,-0.6018199582684405,-0.0776473716716047,-1.0497405742210904,-1.0804186913929,1.1201638192469865,-0.2387733221052675,0.7938784492643007,Developed,-0.3172591684184006
France,-0.4711575194724337,-0.0478038652493856,-0.7468127764474035,-1.0970599892656283,1.1162417164122878,-0.2661648374916574,0.9411436170082144,Developed,-0.11003709086611095
France,-2.74301660561071,0.1271000625640524,-0.999711421110998,-1.0770159948852238,1.1096956300264045,-0.0312508479196382,0.978599040915338,Developed,-0.3654625436877776
France,0.6403763576210887,-0.174812561150478,-1.3453782545917463,-1.0845492030780584,1.3660769766852543,-0.5119628729125733,1.0122475212410738,Developed,-0.3426758444671765
France,-0.3247300829484832,0.1370368833330014,-0.7558665949796511,-1.0976264859666889,1.34095425750343,-0.089299092447087,0.9996863601152568,Developed,-0.12716332537650182
France,-0.727672736740668,0.0678871534453294,-0.0765998972140783,-1.0540828265001376,1.3198624848381466,-0.3521487996979409,0.9909644087849352,Developed,-0.0008530105051964168
France,-0.740765700955401,-0.0252747722128673,-0.0994369089553366,-1.0639975132668005,1.2964356766203364,-0.3200408644436958,0.6522138120942084,Developed,0.02621766223383647
Ghana,-0.003017247957906,0.6362498401191141,1.055675006565704,-1.2377116868422346,0.6500623026903342,-0.7073314959002679,-2.156665926609868,Developing,-0.0483530499804342
Ghana,0.2078061962344241,0.7428773619230262,1.2771854190087475,-1.159792001669224,0.22689568515241,-0.7309135952395439,-2.0499428573494805,Developing,-0.015396029221587748
Ghana,0.3400718551383574,0.4213358394553763,0.6332337397285179,-1.121933094353695,0.1163085106280696,-0.2648950321426194,-1.6985019402359445,Developing,0.041196643521877664
Ghana,0.418095233724112,0.8109760092390963,1.1033083337436722,-1.0883115438518702,-0.037403776222203,-0.0414092907119417,-1.1768104972412743,Developing,0.006966246793546481
Ghana,0.6388052019153221,1.1585864700550432,0.5080648453229448,-1.0744150860733577,-0.4554597539298414,-0.6316873772504363,-1.055699063791825,Developing,0.14496002519811543
Ghana,0.528450217819717,1.1207338333373635,0.6464195376250172,-1.072040764901346,-0.7737899657923314,-0.8981650997842557,-1.004767316293583,Developing,0.10678526901377668
Ghana,0.0627147764670789,0.9264850671586372,0.4449345580930586,-1.067963860146048,-1.7050329654244731,-0.7490536716543718,-0.901601778652784,Developing,0.17796000639834497
Ghana,1.37976009512867,0.6269609027814081,0.3788023504883022,-1.060857015503008,-1.455150494328129,-1.209811612590996,-0.9320127921737764,Developing,0.17576111422544444
Ghana,0.4921105620400505,0.6898253104833819,0.7174397128983014,-1.0156007048039877,-1.294909561534134,-1.6344708014621132,-0.9989257572484808,Developing,0.09959679661803629
Ghana,1.0524359897603497,0.9092131620480648,0.536840612972925,-0.9072298604054928,-1.1435352247964796,-0.8228837826627207,-0.7032726939679494,Developing,0.14206178265164388
Ghana,2.385385251892569,1.309688907686103,0.0323034110030685,-0.9006130128039248,-0.71037260672616,-1.245003360835762,-0.4767109554500488,Developing,0.22650037321899158
Ghana,1.224514948011124,-0.6359049899159582,0.123820308853154,-0.8775716157069146,-0.7989082276365026,-1.3375177505513831,-0.3841835506941673,Developing,0.2301205570261043
Ghana,0.9089477901009312,0.0493058458408693,0.0627951168812604,-0.8091936603302257,-0.586064888914007,-1.7358738286210005,-0.3939778479153099,Developing,0.22111236904571066
Ghana,-0.2627389054419933,-0.8298234831168564,0.4438002398056517,-0.7783493353705335,-0.268003966021041,-1.773924452908743,-0.4042591228730431,Developing,0.1745782015821506
Ghana,-0.4591333686629852,-0.222895375593714,0.6667187868968134,-0.6359774408840774,-0.0101705092880516,-1.36527206746607,-0.4009307207537687,Developing,0.07250138049328644
Ghana,-0.1245947728089962,0.0539905234427581,0.7481803326292022,-0.5427176313016917,0.1112128839409371,-1.1755268681669715,-0.3669875297209481,Developing,0.027866427461535205
Ghana,1.146224366074048,-0.1750370525925271,0.7621339744634693,-0.523519192992215,0.1733237206572395,-1.0574349707064432,-0.3618795140326756,Developing,0.023730833074071717
Ghana,0.6307891013756898,-0.6601093511610157,0.4896725190500891,-0.4834759319113436,0.2040882466893682,-0.7410720380318475,-0.2443452343709869,Developing,0.11604379264853729
Ghana,0.7130877335825815,-0.3559892632976799,0.311908930858817,-0.4637697631292767,0.3440769105057163,-0.6904612248344781,-0.306796710564562,Developing,0.11498456395400307
Ghana,-0.7854741656984435,-0.5864961671005828,0.0769250917497854,-0.4153570869094755,0.2434059742299697,-0.5444336096951149,-0.1949007920368546,Developing,0.1939714419626072
Ghana,0.3304525344907985,-0.6755049681383987,0.3182065257025748,-0.3891107861900956,0.6017751387710853,-0.5992166404678946,-0.1773848774119292,Developing,0.09845595615592032
Ghana,-0.0056892814711167,-0.8847380851086869,0.3226872753003639,-0.3752990429466635,0.7524303505512218,-0.6316873772504363,-0.1137583261182615,Developing,0.08548543550780968
Ghana,-0.1900595938826602,-1.145083476124921,1.2516048533305242,-0.2425495975868967,0.8533317474105373,-0.5571316631854943,-0.460820035620457,Developing,-0.03079610624428244
Ghana,0.4931793754453347,-2.168196325146895,1.3862939166861643,-0.135016639606359,0.692216574802139,-0.4299697275175518,-0.7062237333852975,Developing,-0.06297351153032062
Maroc,0.9920480323617864,-0.306208007331378,-0.8230072992547751,-0.1486930447073196,0.4198982949514482,-0.758305110625934,-0.3556848515239733,Developing,-0.04855597107968957
Maroc,-0.1398253638342977,0.2571911512564049,-1.2834570400793197,-0.1278015864815667,0.3021039826439906,0.1987653210203774,-0.0961051379328267,Developing,-0.14266933977708718
Maroc,0.6620518934802558,0.3462797256699256,-0.5721335044317559,-0.1350106862382168,0.272522046422907,0.4288830743883159,0.0107143426917111,Developing,0.026289849900431823
Maroc,0.2572388162288233,0.4693247275832763,-1.0686926475796577,-0.1877504826631889,0.2024785147457947,0.3729100546027237,0.1973501900647556,Developing,-0.10164373050591788
Maroc,-0.2301400965808218,0.5022038829170296,-0.937301153234144,-0.2164834899594638,0.12767875558529,0.1316470382855148,0.2949994046090062,Developing,0.020984847666353116
Maroc,1.0476263294365704,0.4331235032172326,-1.0799473881481938,-0.2166106934282343,0.1379374027366139,0.1465219009456735,0.2913874402825963,Developing,-0.033335164652984695
Maroc,-0.3028194081401549,0.5111669597381011,-0.4828968527532769,-0.2195582944407985,0.0074008227002367,0.2052957485297153,0.4271330483511389,Developing,0.20395747622304009
Maroc,0.5567737730597513,0.7819811702385961,-0.7822005817598665,-0.2461959302801221,-0.1146738410087585,-0.1502497492009082,0.5281470262278894,Developing,0.23499200133407794
Maroc,0.1081393461916621,0.854084667231929,-0.3849315424417984,-0.2634970194709209,-0.2989032310927794,-0.9797954436509804,0.4770205558244012,Developing,0.26385463478490573
Maroc,-0.0062236881737589,0.5342114690753262,-1.8257410080975631,-0.2524363152222033,-0.2800068761582111,-1.0325830660181292,0.4756219808960755,Developing,0.08977328733657904
Maroc,0.3758771042153819,0.5353701423254479,-1.121836700094858,-0.2360458235743104,-0.1793095159756894,-0.8727689928034968,0.4739797794978972,Developing,0.07039098328692155
Maroc,-0.2215895893385474,0.4205536648408443,-1.1260993143665148,-0.2509143387295112,-0.0627531275090468,-1.4599632663514703,0.3716292636534132,Developing,0.08335105290227375
Maroc,0.1858955214260957,0.1505457524521967,-1.0015535060934555,-0.2267510902792344,0.06052938694788,-1.6681387832880337,0.2692950346474242,Developing,0.02522867156569998
Maroc,-0.3127059321390347,0.3604155811500245,-0.8299036750934743,-0.2365652830855474,0.2067774193221617,-1.3741607049093354,0.34217667613835,Developing,0.10331287781096729
Maroc,0.1351268846750909,0.2587756673173103,-1.3481519562617106,-0.2365281409885178,0.2496799536699452,-1.1397909176297611,0.3763213234673872,Developing,-0.036601457879227806
Maroc,-0.8866587307767092,0.5256691778370384,-0.9087331379625166,-0.1803847615254394,0.2448339535266722,-0.4952740026109317,0.4541951523396742,Developing,0.03483994801423832
Maroc,0.3256428741670192,0.5226761184710259,-0.916702109822624,-0.1787324876483903,0.2923940335402207,-0.8197999696721999,0.5124804437408502,Developing,-0.05024543300718092
Maroc,-0.206626201664567,0.5472545880169544,-1.2034616728371497,-0.1831730481694662,0.297297572800614,-0.7133177211171611,0.5355661292905022,Developing,-0.18065276911190153
Maroc,-0.2533867881457556,0.4433029204251529,-0.8952908173032696,-0.1951965495170197,0.3027382769531709,-1.0253270354521982,0.4932060067250296,Developing,-0.016226303045536825
Maroc,-2.4501296681606504,0.438305037522174,-1.5512950864561892,-0.1860824566102565,0.2975465203635302,-0.7601191182674166,0.5379008905972428,Developing,-0.16823066653069388
Maroc,1.1278407755031576,0.4771427837152409,-1.2606057311167902,-0.1907989598518197,0.5956855969922527,-0.3510603951130512,0.7247866971896688,Developing,-0.22356779042429453
Maroc,-0.6178521593477053,0.5369417060507432,-0.9750494420274488,-0.2114248305658719,0.5315026767914154,-0.5647504952797219,0.6990040579617385,Developing,-0.13402525738105575
Maroc,-0.1165786722693639,0.4008257787992895,0.0025394112313425,-0.1654687823229036,0.5831200501540929,-0.7847896221915822,0.637801867532939,Developing,-0.008739939426519745
Maroc,-0.1745617995060377,0.52658295710169,-0.0413180725093877,-0.1665490212678532,0.5344806111377614,-0.2516527763597952,0.7097417628619352,Developing,-0.005298132444139295
Nigeria,0.7555730664426328,0.2878504264762552,0.0486381444385267,0.7061886089133766,0.189444581079687,1.8469726640716253,0.0104711372319501,Developing,0.007422238896439573
Nigeria,2.6618552154374617,-0.4387258496821058,0.8245681732610004,0.7317213404822613,0.0863149324571502,0.4750386848182037,0.0418562568451633,Developing,-0.11336152978336196
Nigeria,1.5133617707892086,-0.1222091822499276,0.5213880793266426,0.7619715421357538,-0.2550077029661031,0.0694265761826556,-0.166146030655937,Developing,0.05775654919756409
Nigeria,1.7642657176797003,-0.164844534339682,0.5886912511767897,0.7879288908423843,-0.301142979876555,0.4579870129882657,-0.1786490446819228,Developing,0.019129421579441454
Nigeria,0.8466894092431203,0.6424219473981913,0.6414658916809006,0.798415953990125,-0.5853601379687225,2.204150768679584,0.3250585619208342,Developing,-0.001018975745125418
Nigeria,0.7713380641705764,1.1790112086776054,0.7803130161167716,0.7938354755209076,-1.6320967809652194,3.5426924952685885,0.6247529380877662,Developing,-0.021936476263023287
Nigeria,0.9295224481526542,0.8814943307126049,0.1750676691223633,0.7862695174038001,-2.799227814237565,2.833792821038254,0.8606226034841264,Developing,0.06544214405623225
Nigeria,0.897725249345446,0.6075493045952592,-0.089682506306235,0.7778900406064682,-3.044772265296793,1.7435742285071074,0.974035588134922,Developing,0.05858600730229908
Nigeria,1.2060779167699696,0.1931016839542302,0.4382401442795841,0.7556645351322276,-3.183190613649621,1.43682553633237,0.9882640205536452,Developing,0.03314154573527942
Nigeria,1.9825708557090207,0.1642678403226925,0.5003562570169718,0.8410182677985055,-2.944920012216271,0.6923568002678401,0.827938124940052,Developing,0.07024451430667342
Nigeria,0.2799511010911149,-0.1267126167491582,0.5717584856723645,0.8445709242246531,-2.801178863889866,0.4962625742235522,0.6546455653424903,Developing,0.07908478539420005
Nigeria,0.1174914634878998,-0.3523525082110058,0.3863395215007822,0.8533597963157664,-1.7705004179783106,0.3212108368204646,0.6606882631433452,Developing,0.16985023598144453
Nigeria,0.4154232002109013,-0.3849210220967833,0.4816659740863122,0.8621199611076833,-1.75659601961302,0.5350823377512836,0.8460116714871394,Developing,0.08242859806220691
Nigeria,0.6601814700210081,-0.4140923048470301,0.1972515561160526,0.8616713890190768,-1.6904020786889955,0.5225656850250524,0.8318073440441878,Developing,0.12923475236798954
Nigeria,-0.316981185760172,-0.7862215762079497,0.1596992827391302,0.864617306198571,-1.702568973207518,-0.1110671841448803,0.6937686700760868,Developing,0.19665423938556337
Nigeria,-1.4579394959011729,-1.2376964166607562,0.2446913421526078,0.9372369802004856,-1.4580816483051284,-0.70606169055123,0.5746662259367128,Developing,0.20386962643591522
Nigeria,-0.8105057756502021,-0.6918437076246899,0.6774740104116955,1.040541689007302,-1.2051279753252204,0.0879294541257799,0.5521045607818686,Developing,0.11681519864412199
Nigeria,-0.5120396322245585,-0.369860954313939,0.7172947645937078,1.1108621204724174,-1.1458347542942648,0.5153096544591214,0.7857502861151124,Developing,0.03525878208742905
Nigeria,-0.4358866770980514,-0.0877889144084059,0.4719698933079906,1.1112218856389446,-0.9395492982215378,0.1737320155679151,0.8353207906192913,Developing,0.1332930868356368
Nigeria,-1.493883690720884,0.0169702775072926,0.4255775861893471,1.112246013917812,-0.8547758047493825,-0.6627069079197917,0.7665129510551354,Developing,0.17244971544402604
Nigeria,-0.051381054547021,0.1443883783242555,0.5432165455356166,1.1708086668460913,-0.5789371629528243,-0.7853338244840271,0.7387810514235102,Developing,0.11237891335197356
