"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","TYPE_OF_TRANSFORMATION","FREQUENCY","SCALE","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.STA:ER(4.0.1)","COD.XDC_USD.PA_RT.A","OBS_VALUE","Congo, Democratic Republic of the","Domestic currency per US Dollar","Period average","Annual","Units","21.81833332735013","206.6174999433397","346.4849999049842","405.1781832306695","399.4757916666665","473.9080083333332","468.278825","516.7498916666665","559.2925083333332","809.7858333333332","905.9134583333332","919.4913000000002","919.7550166666668","919.565907354881","925.226282531997","925.9849612803932","1010.302757168656","1464.417931637428","1622.523501622917","1647.760127276388","1851.122161832612","1989.391471228276","2006.708219440552","2340.035704361452",""
"IMF.STA:ER(4.0.1)","AGO.XDC_USD.PA_RT.A","OBS_VALUE","Angola","Domestic currency per US Dollar","Period average","Annual","Units","10.04054416666667","22.05786166666667","43.53020666666668","74.60630083333332","83.54136250000002","87.15914166666668","80.36807205555555","76.70614275","75.03335416666668","79.32816666666668","91.9057203405018","93.93475000000002","95.467955421311","96.51827947915258","98.3024168556335","120.0607016650187","163.6564341165789","165.9159506914978","252.855747731297","364.8258049808865","578.2587802801105","631.441955506727","460.5675116314618","685.0202377614488","869.8461895900078"
"IMF.STA:ER(4.0.1)","NGA.XDC_USD.PA_RT.A","OBS_VALUE","Nigeria","Domestic currency per US Dollar","Period average","Annual","Units","101.6973333333333","111.23125","120.5781583333334","129.22235","132.888025","131.2743333333334","128.6516666666667","125.8081083333334","118.5666666666667","148.88","150.2975","153.8625","157.5","157.3116666666667","158.5526416666667","192.4403333333333","253.492","305.7901091600048","306.0836882452342","306.9209514952225","358.8107972582972","401.152029220779","425.979158066857","645.1940678832015","1478.965197400233"
"IMF.STA:ER(4.0.1)","MAR.XDC_USD.PA_RT.A","OBS_VALUE","Morocco","Domestic currency per US Dollar","Period average","Annual","Units","10.62563616666667","11.302975","11.02058333333334","9.574383333333332","8.868016666666665","8.865008333333335","8.795583333333332","8.192333333333332","7.750325","8.057100000000002","8.417158333333332","8.089875","8.628444583333332","8.405503916744302","8.406336688261518","9.764348279501108","9.807476031502502","9.6919978888289","9.386102420919722","9.617076099507435","9.496847322219688","8.988484024141382","10.16066024303594","10.13142609708972","9.94235921679198"
"IMF.STA:ER(4.0.1)","GHA.XDC_USD.PA_RT.A","OBS_VALUE","Ghana","Domestic currency per US Dollar","Period average","Annual","Units","0.5449191758687662","0.7163051578089955","0.7924170843131672","0.866764326525345","0.8994948540070625","0.9052094858333332","0.9151067991666668","0.932619195","1.052275","1.404966666666667","1.429983333333334","1.520625","1.824866666666667","1.98135","2.896575","3.714641666666668","3.909816666666668","4.350533333333332","4.585325","5.217366666666668","5.595708333333332","5.8057","8.2724","11.02040833333333","14.18194166666667"
