variable,count,mean,std,min,max
GDP_Growth,22,-0.6840485738183824,2.491337212314569,-7.447755368094709,5.169814966945186
Capital_Formation_lag1,22,-0.003528570747197762,0.03139544963222502,-0.047487268147048844,0.05219882542092602
Inflation_lag1,22,0.03901772588576065,0.3773699256503092,-0.7555940268670481,1.0122266775522188
Exchange_Rate_lag1,22,0.006258700830763398,0.04911228443989319,-0.05997454430940197,0.1495665934194541
Government_Debt_lag1,22,0.004132276980353889,0.027482842516894847,-0.05078600108393161,0.06436679546757684
Trade_Balance_lag1,22,-0.027615623659681378,1.6353694019111302,-2.8423801348116906,2.4104157685084147
Reserves_lag1,22,0.021695959044810354,0.10760786789702446,-0.12915313335738432,0.2242443721175853
