variable,horizon,shock,fevd
Capital_Formation_lag1,3,Capital_Formation_lag1,0.7892547216159809
Capital_Formation_lag1,3,Inflation_lag1,0.04307004134471485
Capital_Formation_lag1,3,Government_Debt_lag1,0.00952128388909147
Capital_Formation_lag1,3,Trade_Balance_lag1,0.0035567531600475557
Capital_Formation_lag1,3,Exchange_Rate_lag1,0.02709871636497261
Capital_Formation_lag1,3,Reserves_lag1,0.005772583354295277
Capital_Formation_lag1,4,GDP_Growth,0.22795098295455446
Capital_Formation_lag1,4,Capital_Formation_lag1,0.6264446026722471
Capital_Formation_lag1,4,Inflation_lag1,0.035232379171129376
Capital_Formation_lag1,4,Government_Debt_lag1,0.07891745969344907
Capital_Formation_lag1,4,Trade_Balance_lag1,0.0028053493554447656
Capital_Formation_lag1,4,Exchange_Rate_lag1,0.024037038522858014
Capital_Formation_lag1,4,Reserves_lag1,0.004612187630317356
Capital_Formation_lag1,5,GDP_Growth,0.18196365792250402
Capital_Formation_lag1,5,Capital_Formation_lag1,0.5452098924662007
Capital_Formation_lag1,5,Inflation_lag1,0.0322713944496196
Capital_Formation_lag1,5,Government_Debt_lag1,0.19686476781550058
Capital_Formation_lag1,5,Trade_Balance_lag1,0.002470696606202011
Capital_Formation_lag1,5,Exchange_Rate_lag1,0.03693711029032358
Capital_Formation_lag1,5,Reserves_lag1,0.004282480449649755
Capital_Formation_lag1,6,GDP_Growth,0.2193859749108256
Capital_Formation_lag1,6,Capital_Formation_lag1,0.5006435866694887
Capital_Formation_lag1,6,Inflation_lag1,0.02570056871562431
Capital_Formation_lag1,6,Government_Debt_lag1,0.17525368198694463
Capital_Formation_lag1,6,Trade_Balance_lag1,0.0055516504672860935
Capital_Formation_lag1,6,Exchange_Rate_lag1,0.06961866952070893
Capital_Formation_lag1,6,Reserves_lag1,0.0038458677291219557
Capital_Formation_lag1,7,GDP_Growth,0.23917275539094018
Capital_Formation_lag1,7,Capital_Formation_lag1,0.47802235489926653
Capital_Formation_lag1,7,Inflation_lag1,0.025864037543483057
Capital_Formation_lag1,7,Government_Debt_lag1,0.16735864439917
Capital_Formation_lag1,7,Trade_Balance_lag1,0.006986869543184793
Capital_Formation_lag1,7,Exchange_Rate_lag1,0.07823570608156429
Capital_Formation_lag1,7,Reserves_lag1,0.004359632142391369
Capital_Formation_lag1,8,GDP_Growth,0.2380120430400465
Capital_Formation_lag1,8,Capital_Formation_lag1,0.4734539226457979
Capital_Formation_lag1,8,Inflation_lag1,0.026150578379248803
Capital_Formation_lag1,8,Government_Debt_lag1,0.17133982515945465
Capital_Formation_lag1,8,Trade_Balance_lag1,0.006864989787614657
Capital_Formation_lag1,8,Exchange_Rate_lag1,0.07984728785981168
Capital_Formation_lag1,8,Reserves_lag1,0.004331353128026107
Capital_Formation_lag1,9,GDP_Growth,0.2258614720591439
Capital_Formation_lag1,9,Capital_Formation_lag1,0.46123831552826994
Capital_Formation_lag1,9,Inflation_lag1,0.025443976388558397
Capital_Formation_lag1,9,Government_Debt_lag1,0.17403666752890495
Capital_Formation_lag1,9,Trade_Balance_lag1,0.007585662569436338
Capital_Formation_lag1,9,Exchange_Rate_lag1,0.10154737636783573
Capital_Formation_lag1,9,Reserves_lag1,0.004286529557851132
Inflation_lag1,0,GDP_Growth,0.503667772596205
Inflation_lag1,0,Capital_Formation_lag1,0.0896072473397084
Inflation_lag1,0,Inflation_lag1,0.40672498006408664
Inflation_lag1,0,Government_Debt_lag1,0.0
Inflation_lag1,0,Trade_Balance_lag1,0.0
Inflation_lag1,0,Exchange_Rate_lag1,0.0
Inflation_lag1,0,Reserves_lag1,0.0
Inflation_lag1,1,GDP_Growth,0.37494172255096786
Inflation_lag1,1,Capital_Formation_lag1,0.45583582042898313
Inflation_lag1,1,Inflation_lag1,0.12014917334580158
Inflation_lag1,1,Government_Debt_lag1,0.02881271622765926
Inflation_lag1,1,Trade_Balance_lag1,2.7935866835265208e-05
Inflation_lag1,1,Exchange_Rate_lag1,0.018896880436143855
Inflation_lag1,1,Reserves_lag1,0.0013357511436092378
Inflation_lag1,2,GDP_Growth,0.27769865176306036
Inflation_lag1,2,Capital_Formation_lag1,0.3288287296941778
Inflation_lag1,2,Inflation_lag1,0.08809112271573559
Inflation_lag1,2,Government_Debt_lag1,0.2652944560015626
Inflation_lag1,2,Trade_Balance_lag1,0.0004221891667753426
Inflation_lag1,2,Exchange_Rate_lag1,0.03145072448590215
Inflation_lag1,2,Reserves_lag1,0.008214126172786189
Inflation_lag1,3,GDP_Growth,0.28318975254909173
Inflation_lag1,3,Capital_Formation_lag1,0.2788461066584723
Inflation_lag1,3,Inflation_lag1,0.07368893708913996
Inflation_lag1,3,Government_Debt_lag1,0.23731702873856597
Inflation_lag1,3,Trade_Balance_lag1,0.0034748244676453886
Inflation_lag1,3,Exchange_Rate_lag1,0.10750747453150324
Inflation_lag1,3,Reserves_lag1,0.015975875965581667
Inflation_lag1,4,GDP_Growth,0.34955611431414124
Inflation_lag1,4,Capital_Formation_lag1,0.24071118145741835
Inflation_lag1,4,Inflation_lag1,0.10654402643573246
Inflation_lag1,4,Government_Debt_lag1,0.19968015105818557
Inflation_lag1,4,Trade_Balance_lag1,0.003174983469866373
Inflation_lag1,4,Exchange_Rate_lag1,0.08773610733695841
Inflation_lag1,4,Reserves_lag1,0.012597435927697785
Inflation_lag1,5,GDP_Growth,0.3819043475110939
Inflation_lag1,5,Capital_Formation_lag1,0.19103417464955222
Inflation_lag1,5,Inflation_lag1,0.0906316883728819
Inflation_lag1,5,Government_Debt_lag1,0.23739285312876948
Inflation_lag1,5,Trade_Balance_lag1,0.0026689433561237204
Inflation_lag1,5,Exchange_Rate_lag1,0.08218386931969154
Inflation_lag1,5,Reserves_lag1,0.014184123661887453
Inflation_lag1,6,GDP_Growth,0.33749170839676723
Inflation_lag1,6,Capital_Formation_lag1,0.1704284481969489
Inflation_lag1,6,Inflation_lag1,0.07909493456438002
Inflation_lag1,6,Government_Debt_lag1,0.2852481117295995
Inflation_lag1,6,Trade_Balance_lag1,0.002490844805164804
Inflation_lag1,6,Exchange_Rate_lag1,0.11199670690361871
Inflation_lag1,6,Reserves_lag1,0.013249245403521057
Inflation_lag1,7,GDP_Growth,0.3762129667358727
Inflation_lag1,7,Capital_Formation_lag1,0.13990267614534901
Inflation_lag1,7,Inflation_lag1,0.08485725169214603
Inflation_lag1,7,Government_Debt_lag1,0.2535047209182042
Inflation_lag1,7,Trade_Balance_lag1,0.006017516572681151
Inflation_lag1,7,Exchange_Rate_lag1,0.12858852024189027
Inflation_lag1,7,Reserves_lag1,0.010916347693856718
Inflation_lag1,8,GDP_Growth,0.38115281215745994
Inflation_lag1,8,Capital_Formation_lag1,0.12836038120185914
Inflation_lag1,8,Inflation_lag1,0.08722367960653231
Inflation_lag1,8,Government_Debt_lag1,0.2437914945032869
Inflation_lag1,8,Trade_Balance_lag1,0.006282524617172597
Inflation_lag1,8,Exchange_Rate_lag1,0.1397568261815289
