,coint_1,coint_2,coint_3,coint_4,coint_5,coint_6
GDP_Growth,-1.5740153455321153,-29.12684737134612,0.8194957080487802,-0.4856888122801509,-0.10113264190128753,-0.2644115543396253
Capital_Formation_lag1,0.0309589812119536,-0.31389756378143735,0.01872592446724608,0.12525755905861605,-0.2054455901098276,0.013612062365806941
Inflation_lag1,0.36785664503360127,5.430965132308712,-0.34698549102039555,-0.7794922217507534,-1.6604836741573672,-0.07634566401164192
Exchange_Rate_lag1,0.008665552271770932,1.0603560069714124,-0.10248905627385789,-0.7739017368814086,-0.03778136354203254,-0.012538247084238424
Government_Debt_lag1,-0.030336392280961688,0.05959691737194611,-0.1015758774229823,-0.41596384301078654,-0.33191085001638065,-0.03490832438761084
Trade_Balance_lag1,-0.6433125376365375,-16.59560550656803,-0.4056547122636279,3.4415828624682305,5.866718846813375,-0.5047547971832241
Reserves_lag1,0.0069964604459170415,-0.0432088164152631,0.03530324502507954,0.13159570338683332,0.03692812061754203,-0.007619628077585209
